what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337038362828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038362979
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337038395679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038396675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038396874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337038439584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337038440911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337038514606
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337038520176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038521322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038533272
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337038540792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337038545536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038547544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038555411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038566571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038574168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038574513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038575937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038576134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038576761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038576981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038582878
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337038717329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038782602
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337038796870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038798804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038820211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337038894076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337038895115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337038909462
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337038912074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038922011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038927713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038931563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038937761
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1337038937800
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337038943713
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337038946908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337038955318
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337038961724
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337038965310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337038966386
