what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337053638807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337053640081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337053681501
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337053697068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337053698441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053713224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053856532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053866261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053902659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053905581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053937424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053939595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053958699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053959707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053987577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337053997357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054009299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054009511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054011056
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054014098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054028412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054028540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054030836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054030983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337054034594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054035956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054039234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054040085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054090030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054093598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054093646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054093655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054117013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054117767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054124490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337054124546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337054136185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054143152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054144584
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054144597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054154887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054164829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054169309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054186552
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337054187372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054191533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054216637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054219299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054220982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337054222195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054226768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054228136
error,log,,,"Widget is disposed",1337054232257
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1337054238490
error,log,,,"An error has occurred when closing the workbench. See error log for more details.",1337054239079
error,log,,,"Widget is disposed",1337054239084
error,log,,,"Failed to dispose handler for org.eclipse.debug.ui.commands.TerminateAndRelaunch",1337054244546
error,log,,,"Failed to dispose handler for org.eclipse.debug.ui.commands.TerminateAndRelaunch",1337054244550
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337054248452
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1337054249034
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1337054249100
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1337054249504
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1337054249647
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1337054249833
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337054250009
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1337054250009
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1337054375538
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1337054375540
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1337054375542
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1337054375543
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337054375544
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337054375545
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337054375547
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337054375548
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1337054375550
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337054375552
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1337054375553
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337054375554
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1337054375556
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337054375557
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337054375559
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337054375561
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1337054375562
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1337054375564
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1337054375566
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1337054375605
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337054375607
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337054375608
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337054375609
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337054375610
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337054375611
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1337054375612
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1337054375613
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1337054375614
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1337054375616
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1337054375617
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1337054375618
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1337054375619
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1337054375624
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1337054375628
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1337054375629
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1337054375630
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1337054375631
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1337054375633
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1337054375634
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1337054375734
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1337054375735
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1337054375736
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1337054375737
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1337054375751
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1337054375779
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1337054375780
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1337054375780
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1337054375781
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1337054375782
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1337054375784
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1337054375785
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1337054375787
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337054375788
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1337054375789
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1337054375791
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1337054375792
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1337054375792
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1337054375793
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1337054375794
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1337054375796
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1337054375797
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1337054375804
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1337054375806
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1337054375808
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1337054375809
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1337054375810
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1337054375813
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1337054375814
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1337054375814
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1337054375815
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1337054375830
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1337054375831
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1337054375832
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1337054375834
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1337054375835
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1337054375836
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1337054375899
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1337054375901
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1337054375935
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1337054376164
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1337054376165
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1337054376165
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1337054376166
os,sysinfo,,,"win32",1337054376171
arch,sysinfo,,,"x86_64",1337054376171
ws,sysinfo,,,"win32",1337054376171
locale,sysinfo,,,"en_US",1337054376171
processors,sysinfo,,,"4",1337054376171
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337054376172
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1337054376172
java.specification.name,sysinfo,,,"Java Platform API Specification",1337054376172
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337054376172
java.specification.version,sysinfo,,,"1.7",1337054376172
java.vendor,sysinfo,,,"Oracle Corporation",1337054376172
java.version,sysinfo,,,"1.7.0_04",1337054376172
java.vm.info,sysinfo,,,"mixed mode",1337054376172
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1337054376172
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337054376172
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337054376172
java.vm.specification.version,sysinfo,,,"1.7",1337054376172
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337054376172
java.vm.version,sysinfo,,,"23.0-b21",1337054376172
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1337054376380
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1337054377833
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1337054378288
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1337054378937
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1337054379168
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337054381400
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1337054384977
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1337054385058
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337054387876
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1337054387993
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054388560
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054391364
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1337054391535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337054393255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054393466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054394816
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337054404132
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1337054404800
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1337054409868
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1337054417495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054420911
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337054424908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337054428436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054432910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054433861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054433999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054434088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054446985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054474655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054483552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054574731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054576609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054577938
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337054578954
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337054580411
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337054582129
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1337054582135
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1337054582250
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1337054582253
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1337054582256
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1337054582259
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337054582262
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1337054582262
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1337054582264
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1337054582264
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1337054582268
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1337054582281
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1337054615947
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1337054615949
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1337054615950
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1337054615951
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337054616048
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337054616049
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337054616050
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337054616050
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1337054616051
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337054616100
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1337054616102
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337054616104
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1337054616104
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337054616106
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337054616107
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337054616108
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1337054616110
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1337054616113
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1337054616114
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1337054616117
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337054616194
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337054616194
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337054616197
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337054616198
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337054616217
